relation_id,name,ref,network,length,linear,wikidata
18864487,Kungsleden Etapp 14: Saltoluokta - Sitojaure,,nwn,19.341,True,Q134269932
18864488,Kungsleden Etapp 15: Sitojaure - Aktse,,nwn,12.876,True,Q134269933
18864489,Kungsleden Etapp 16: Aktse - Pårte,,nwn,23.519,True,Q134269934
18864490,Kungsleden Etapp 17: Pårte - Kvikkjokk,,nwn,15.409,True,Q134269935
18864491,Kungsleden Etapp 18: Kvikkjokk - Tsielekjåkkstugan,,nwn,16.115,True,Q134269936
18864492,Kungsleden Etapp 19: Tsielekjåkkstugan - Piteälven,,nwn,21.04,True,Q134269937
18864493,Kungsleden Etapp 20: Piteälven - Gásakláhko,,nwn,14.539,True,Q134269938
18864494,Kungsleden Etapp 21: Gásakláhko - Vuonatjviken,,nwn,16.143,True,Q134269939
18864495,Kungsleden Etapp 22: Vuonatjviken - Jäkkvik,,nwn,24.252,True,Q134269940
18864496,Kungsleden Etapp 23: Jäkkvik - Adolfström,,nwn,20.99,True,Q134269941
18864497,Kungsleden Etapp 24: Adolfström - Sjnultje,,nwn,22.483,True,Q134269942
18864498,Kungsleden Etapp 25: Sjnultje - Ammarnäs,,nwn,48.181,True,Q134269943
18868877,Gul led,,lwn,15.172,True,
18882493,Vittene kulturled,,lwn,1.561,False,
18886167,Gålö Fornstig,,,4.049,False,
18886293,Lilla Gålöslingan,,,3.493,False,
18886359,Gula Spåret,,,2.851,False,
18886498,Stegsholmsrundan,,,2.847,True,
18886726,Uddarp Tillgänglig stig,,lwn,1.709,True,
18886727,Bokstigen,,lwn,3.055,True,
18886728,Natur & Kulturstig,,lwn,5.788,True,
18890226,Djursjöleden,,lwn,19.411,True,
18890230,,E1,iwn,124.704,True,
18899476,Kroppefjällsleden,,lwn,4.073,True,
18906502,Tjörnarpssjön Runt,,lwn,4.834,True,
18906503,Bokskogsrundan,,lwn,2.717,True,
18906504,Tegelbruksrundan,,lwn,5.053,True,
18931528,Abborraleden,,lwn,2.641,False,
18931529,Stora Slingan,,lwn,4.127,True,
18931530,Slinga för alla,,lwn,0.515,False,
18933689,"Upplandsleden, slinga 29:1, Björkbackaslingan",29:1,nwn,4.151,False,
18941569,Elljusspåret,,lwn,2.311,True,
18941570,Oranga spåret,,lwn,7.351,True,
18955250,Nybodammslingan,,lwn,3.425,True,
18956078,Görarps mölla-Gantofta,,lwn,3.438,True,
18956079,Raus Kyrka - Görarps mölla,,lwn,3.256,True,
18960661,Pålsjö skog Gröna Spåret,,lwn,10.146,True,
18960662,Pålsjö Skog Gula Spåret,,lwn,5.123,True,
18960663,Pålsjö Skog Röda Spåret,,lwn,4.09,True,
18964342,Bruces Skog Gröna Spåret,,lwn,7.787,False,
18964343,Bruces Skog Gula Spåret,,lwn,4.824,True,
18964456,Motionsspår Olympia,,,0.866,True,
18964457,Motionsspår Jordbodalen,,lwn,0.89,True,
18964458,Motionsspår Talldungen,,lwn,0.905,True,
18964459,Motionsspår Ramlösa,,lwn,1.904,True,
18983480,Svartkällsrundan,,lwn,3.649,False,
18985203,Eggvenaleden röd,,lwn,4.255,True,
18985204,Kärringaleden,,lwn,3.254,True,
18986331,Eggvenaleden gul,,lwn,1.715,True,
18986332,Eggvenaleden grön,,lwn,3.329,True,
18989872,Vikenrundan,,lwn,6.541,True,
18994424,Lerberget Motionsspår,,lwn,1.185,True,
18994444,Arildslingan,,lwn,4.764,True,
19001662,,,lwn,2.301,True,
19001663,,,lwn,1.404,True,
19012436,Etapp Arholma,,rwn,10.649,False,Q133374147
19012654,Etapp Utö,,rwn,16.579,False,Q133724234
19012684,Etapp Ålö,,rwn,12.224,False,Q133724232
19013472,Etapp Runmarö,,rwn,17.316,False,Q133724246
19013473,Etapp Nämndö,,rwn,11.964,False,Q133554956
19013576,Etapp Landsort,,rwn,9.173,False,Q133449160
19014515,Etapp Svartsö,,rwn,14.515,False,Q133724239
19014571,Etapp Nåttarö,,rwn,8.346,False,Q133724230
19015969,Etapp Rånö,,rwn,10.616,False,Q133724231
19016187,Etapp Furusund,,rwn,6.68,True,Q133724254
19016280,Etapp Fjärdlång,,rwn,8.724,False,Q133724237
19018272,Etapp Finnhamn,,rwn,8.074,False,Q133724249
19018687,Nordkalottruta Etapp 33: Røysvatn - Njallajávrre,,rwn,25.946,True,Q134270743
19020231,Etapp Lidö,,rwn,7.776,False,Q133374185
19020310,Etapp Yxlan,,rwn,20.508,False,Q133724250
19021212,Brösarp Elljusspår,,lwn,1.969,False,
19021213,Brösarp Blå spåret,,lwn,4.701,True,
19021214,Brösarp Röda spåret,,lwn,2.434,True,
19023630,Etapp Möja,,rwn,9.818,False,Q133724252
19023687,Etapp Ornö,,rwn,30.236,False,Q133724236
19042824,Back Pelles Runda,,,2.176,False,
19052333,"Barmarksled, Risnosen",,lwn,2.454,False,
19059029,Nordkalottruta Etapp 13: Treriksröset - Pältsestugan,,iwn,13.44,True,Q134270717
19059065,Nordkalottruta Etapp 12: Kilpisjärvi - Treriksröset,,iwn,18.245,True,Q134270716
19059695,Nordkalottruta Etapp 41: Staddajåkkåstugorna - Pieskehaure,,iwn,29.303,True,Q134270759
19059703,Nordkalottruta Etapp 42: Pieskehaure - Vaimok,,iwn,18.594,True,Q134270760
19059738,Nordkalottruta Etapp 44: Tarrekaise - Kvikkjokk,,iwn,22.643,True,Q134281360
19059897,Nordkalottruta Etapp 43: Vaimok - Tarrekaise,,iwn,22.075,True,Q134281357
19067302,Storforsen Nature Trails,,lwn,0.33,True,
19079703,Etapp Grinda,,rwn,8.032,False,Q133502246
19080874,Etapp Ingmarsö,,rwn,8.375,False,Q133724247
19081125,Etapp Sandhamn,,rwn,7.011,False,Q133724255
19086620,Rundslinga i Reveludden,,,0.951,True,
19093550,Lapplandsleden - Stage 6,,nwn,37.93,True,Q135660781
19093551,Lapplandsleden - Stage 5,,nwn,38.4,False,Q131542770
19093552,Lapplandsleden - Stage 4,,nwn,21.428,True,Q135660776
19093553,Lapplandsleden - Stage 3,,nwn,27.459,True,Q135660764
19093554,Lapplandsleden - Stage 2,,nwn,19.91,True,Q135660756
19093555,Lapplandsleden - Stage 1,,nwn,39.5,True,Q131542780
19096558,High Coast Trail - Stage 7,,nwn,32.711,True,Q3146332
19096559,High Coast Trail - Stage 6,,nwn,24.722,True,Q3146332
19096560,High Coast Trail - Stage 5,,nwn,20.528,True,Q3146332
19096561,High Coast Trail - Stage 4,,nwn,14.136,True,Q3146332
19096562,High Coast Trail - Stage 3,,nwn,9.105,True,Q3146332
19096563,High Coast Trail - Stage 2,,nwn,24.965,True,Q3146332
19096564,High Coast Trail - Stage 1,,nwn,10.641,True,Q3146332
19104281,Hylströmmen stig,,lwn,1.023,True,
19105273,Naturstigen,,rwn,4.732,False,
19107833,5 Km,,,4.996,True,
19107834,3 Km elljusspår,,,3.1,True,
19110277,,,lwn,1.115,True,
19110278,,,lwn,1.858,True,
19110279,,,lwn,0.877,True,
19111625,Padjelantaleden - Section 6,,nwn,26.566,True,Q134426033
19111626,Padjelantaleden - Section 5,,nwn,27.315,True,Q134426017
19111627,Padjelantaleden - Section 2,,nwn,22.128,True,Q134426009
19111628,Padjelantaleden - Section 1,,nwn,14.958,True,Q134425963
19112988,,,lwn,4.56,True,
19116309,Ryggis elljusspår,,lwn,2.583,True,
19116890,Elfdalsslingan,,lwn,3.266,True,
19116891,Åslingan,,lwn,3.806,False,
19119642,Hälsans Stig - Nynäshamn,,lwn,5.979,True,
19130631,"Slinga 1,5km",,lwn,0.915,True,
19132405,Old Hästkovallen pasture trail,,,5.835,False,
19136616,"Barmarksled, Våmhuskölen",,lwn,19.519,False,
19138706,"Upplandsleden, etapp 6",6,nwn,15.65,False,
19141225,Etapp Brottö,,rwn,0.982,True,Q133724240
19146367,Södra Kungsleden - Stage 20,SYL42,nwn,12.782,True,Q135493453
19146369,Södra Kungsleden - Stage 18,SYL40,nwn,19.57,True,Q135493450
19146370,Södra Kungsleden - Stage 17,SYL39,nwn,12.209,True,Q135493449
19146371,Södra Kungsleden - Stage 16,SYL38,nwn,31.467,True,Q135493448
19146372,Södra Kungsleden - Stage 15,FEM48,nwn,28.837,True,Q135493447
19146373,Södra Kungsleden - Stage 14,FEM47,nwn,17.931,True,Q135493446
19146374,Södra Kungsleden - Stage 13,FEM46,nwn,15.506,True,Q135493445
19146375,Södra Kungsleden - Stage 12,,nwn,19.703,True,Q135493444
19146376,Södra Kungsleden - Stage 11,,nwn,20.539,True,Q135493443
19146377,Södra Kungsleden - Stage 10,,nwn,10.204,True,Q135493442
19146378,Södra Kungsleden - Stage 9,,nwn,8.135,True,Q135493441
19146379,Södra Kungsleden - Stage 8,,nwn,12.974,True,Q135493440
19146380,Södra Kungsleden - Stage 7,,nwn,16.891,True,Q135493439
19146381,Södra Kungsleden - Stage 6,,nwn,17.553,True,Q135493438
19146382,Södra Kungsleden - Stage 5,,nwn,11.797,True,Q135493437
19146383,Södra Kungsleden - Stage 3,,nwn,22.127,True,Q135493435
19146384,Södra Kungsleden - Stage 2,,nwn,24.399,True,Q135493434
19146385,Södra Kungsleden - Stage 1,,nwn,20.34,True,Q135493433
19146411,Södra Kungsleden - Stage 4,,nwn,9.383,True,Q135493436
19148986,Flarksjöberget Barmarksleden,,lwn,1.084,True,
19148987,St. Korpmägg slinga,,,1.771,True,
19161376,Nedre Tannbäcksrundan,,,4.028,False,
19196703,Åsrundan,,lwn,1.922,True,
19196768,Dammrundan,,lwn,1.483,True,
19196769,Fornfyndsrundan,,lwn,0.478,True,
19207867,"Skåneleden 7, Etapp 4: Smygehamn - Trelleborg",4,nwn,17.172,True,
19214119,"Skåneleden 7, Etapp 3: Bingsmarken - Smygehamn",3,nwn,13.774,True,
19214216,"Skåneleden 7, Etapp 2: Mossbystrand - Bingsmarken",2,nwn,10.753,True,
19214266,"Skåneleden 7, Etapp 1: Ystad - Mossbystrand",1,nwn,12.304,True,
19219116,Hälsans stig Galgberget,,,3.722,True,
19219605,Vilses stig,,,0.085,True,
19222509,Gul led,,lwn,0.107,True,
19222902,Gammelåsen,,lwn,6.135,False,
19222923,Brottets bana,,lwn,0.906,True,
19230400,Sinnenas stig,,lwn,1.23,False,
19230494,Fäladsrundan,,lwn,6.113,True,
19247016,Bergsborundan,,lwn,15.93,True,
19247367,Torparundan,,lwn,25.891,True,
19256173,Bergön blå led,,lwn,4.783,False,
19256174,Bergön röd led,,lwn,1.135,False,
19256343,Juniskär röd led,,lwn,3.604,True,
19256344,Juniskär blå led,,lwn,3.203,True,
19256345,Juniskär grön led,,lwn,3.096,True,
19268630,Möja naturstig Hamn - Ramsmora,,lwn,4.869,False,Q134974859
19268729,Öjaleden,,lwn,5.728,False,
19275225,Tvärskogsudde motionsspår,,,3.701,True,
19279979,Naturstig,,lwn,7.447,True,
19280005,"Kvarnfallsleden, Gul slinga Knäred",,lwn,4.903,True,
19280046,Krokåslingan,,lwn,1.289,True,
19280104,Vitslinga,,lwn,10.971,True,
19292851,Stordammen runt,,,13.759,False,
19306835,Torkö Stenbrott vandringsled,,rwn,2.028,False,
19306836,Vandringsrundor Stärnö-Boöns naturreservat,,rwn,7.368,False,
19306837,Säljö vandringsled,,rwn,1.746,True,
19306838,Vandringsrunda Knösö,,rwn,1.991,False,
19306839,Vandringsled Almö,,rwn,10.821,False,
19306840,Blåmarkerad vandringsled,,rwn,7.896,False,
19306841,Eriksberg vandringsled,,rwn,15.098,False,
19327450,Skinnskatteberg - Färnaleden,,lwn,14.475,True,
19332867,Bäckslingan,,lwn,3.166,True,
19337849,Skärvaleden och Nättrabyleden,,rwn,10.277,False,
19337850,Järnavik - Ekenäs vandringsled,,rwn,33.908,False,
19340085,Gribshundsleden,,rwn,7.645,False,
19350883,Röda Spåret,,lwn,7.496,True,
19350920,Vita Spåret,,lwn,8.819,True,
19351294,Gula Spåret,,lwn,5.806,True,
19351297,Blå Spåret,,,2.604,True,
19358263,,,,0.528,True,
19358264,Färna 5km Gul,,,0.625,True,
19361713,Helags - Kläppen sommarled,,,11.542,True,
19366831,Lövsjöspåret SvartVit,,lwn,11.996,True,
19371335,Kocktjärnsleden,,lwn,5.027,True,
19373679,Nordslingan,,lwn,7.231,True,
19373687,Sydslingan,,lwn,6.203,True,
19373688,Centralslingan,,lwn,3.969,True,
19377610,Lexby Grön,,lwn,1.783,True,
19377611,Lexby Röd,,lwn,3.127,True,
19377612,Lexby Blå,,lwn,1.835,True,
19378896,Marjeboleden,,lwn,8.236,True,
19389650,Blå Spåret,,lwn,4.947,True,
19394008,Elfvik 5 km,,lwn,4.553,True,
19395941,"Upplandsleden, etapp 4",4,nwn,10.257,True,Q10710163
19398214,Bergsjödal Vit-Svart,,lwn,11.227,True,
19411412,Bosön - Södergarn 7 km,,lwn,6.248,True,
19415626,,,lwn,1.883,True,
19415627,,,lwn,2.588,False,
19416853,Leden runt Bö Tjärn,,,5.028,False,
19430820,Pilgrimsleden Röstabo - Fluren,,,13.135,True,
19434524,Sörmlandsleden: Likstammen - Stora Slingan,,rwn,12.583,True,
19447434,Fjätervålen runt,,,11.655,True,
